_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID14179,22,MALE,INNER_CITY,8233.19,,1,YES,YES,YES,YES,YES
ID14180,75,MALE,RURAL,88973.33,NO,,YES,YES,NO,YES,YES
ID14181,28,FEMALE,RURAL,97098.9,,1,YES,NO,YES,YES,YES
ID14182,34,MALE,TOWN,27914.69,,5,NO,NO,YES,YES,NO
ID14183,18,FEMALE,RURAL,68901.06,YES,5,NO,YES,YES,NO,NO
ID14184,26,MALE,TOWN,92062.4,NO,0,NO,NO,YES,,NO
ID14185,50,FEMALE,RURAL,24250.06,,,YES,NO,NO,,YES
ID14186,21,MALE,INNER_CITY,78227.08,,4,YES,NO,YES,YES,YES
ID14187,24,MALE,TOWN,97979.74,YES,0,NO,YES,YES,YES,YES
ID14188,45,MALE,RURAL,,,2,YES,YES,NO,YES,YES
ID14189,38,FEMALE,RURAL,75392.82,NO,0,NO,NO,NO,YES,YES
ID14190,26,MALE,TOWN,25258.32,,3,NO,YES,YES,NO,YES
ID14191,73,FEMALE,SUBURBAN,32042.25,NO,4,YES,YES,NO,YES,YES
ID14192,21,MALE,RURAL,,NO,,YES,NO,NO,YES,NO
ID14193,65,FEMALE,TOWN,69479.15,,2,YES,NO,YES,YES,YES
ID14194,47,MALE,SUBURBAN,11579.41,YES,,NO,YES,NO,NO,YES
ID14195,46,MALE,INNER_CITY,72447.15,NO,,YES,NO,NO,,NO
ID14196,22,MALE,INNER_CITY,,,,YES,YES,NO,NO,YES
ID14197,61,MALE,SUBURBAN,,,,NO,NO,NO,NO,NO
ID14198,23,MALE,INNER_CITY,83839.76,,1,YES,YES,NO,,YES
ID14199,18,FEMALE,RURAL,16201.96,NO,0,NO,YES,YES,,NO
ID14200,30,MALE,INNER_CITY,52700.5,,2,YES,YES,NO,,NO
ID14201,28,FEMALE,INNER_CITY,,,,YES,NO,YES,YES,NO
ID14202,53,FEMALE,SUBURBAN,92278.73,NO,5,YES,YES,NO,YES,NO
ID14203,69,MALE,SUBURBAN,57625.81,YES,2,YES,NO,NO,NO,NO
ID14204,47,FEMALE,RURAL,,YES,,YES,YES,YES,NO,YES
ID14205,32,FEMALE,INNER_CITY,15197.6,NO,4,YES,NO,YES,YES,NO
ID14206,50,FEMALE,SUBURBAN,,,2,YES,NO,YES,NO,NO
ID14207,74,FEMALE,INNER_CITY,24321.42,NO,,YES,NO,YES,,NO
ID14208,26,FEMALE,RURAL,31704.47,NO,2,NO,NO,YES,NO,NO
ID14209,69,MALE,RURAL,7058.31,NO,4,NO,NO,YES,YES,YES
ID14210,19,MALE,TOWN,,NO,0,YES,NO,NO,YES,YES
ID14211,38,FEMALE,INNER_CITY,9654.99,NO,2,NO,NO,YES,,NO
ID14212,43,MALE,INNER_CITY,9971.22,NO,2,NO,YES,NO,NO,YES
ID14213,25,MALE,RURAL,11644.77,NO,,NO,NO,YES,NO,NO
ID14214,71,FEMALE,SUBURBAN,,NO,5,YES,NO,NO,YES,YES
ID14215,37,MALE,RURAL,70190.44,,,YES,NO,YES,,NO
ID14216,37,FEMALE,SUBURBAN,38143.85,NO,2,YES,NO,NO,NO,NO
ID14217,36,MALE,RURAL,,NO,1,NO,YES,YES,,NO
ID14218,21,FEMALE,INNER_CITY,,YES,,YES,YES,YES,,NO
ID14219,48,MALE,RURAL,17054.24,YES,,YES,YES,NO,,NO
ID14220,28,FEMALE,SUBURBAN,99277.38,YES,,YES,YES,NO,NO,YES
ID14221,58,FEMALE,INNER_CITY,87666.42,YES,1,NO,YES,NO,YES,NO
ID14222,67,MALE,INNER_CITY,61266.82,,0,NO,NO,NO,YES,YES
ID14223,39,FEMALE,INNER_CITY,79627.35,,0,NO,YES,YES,NO,YES
ID14224,60,MALE,SUBURBAN,35011.65,YES,3,YES,YES,YES,NO,NO
ID14225,58,MALE,TOWN,74715.34,YES,,YES,YES,NO,NO,NO
ID14226,73,MALE,RURAL,61080.03,YES,5,YES,YES,NO,NO,YES
ID14227,50,MALE,SUBURBAN,30604.39,YES,2,NO,NO,NO,NO,YES
ID14228,55,MALE,INNER_CITY,40038.93,,5,NO,NO,YES,,YES
ID14229,19,FEMALE,SUBURBAN,,NO,,NO,YES,YES,,YES
ID14230,60,MALE,TOWN,53714.53,NO,2,NO,YES,NO,YES,YES
ID14231,51,MALE,TOWN,,YES,2,NO,YES,YES,YES,NO
ID14232,58,FEMALE,INNER_CITY,65289.1,YES,0,YES,NO,YES,,YES
ID14233,56,MALE,RURAL,79739.57,,,YES,YES,YES,NO,YES
ID14234,47,FEMALE,SUBURBAN,17911.47,NO,0,NO,YES,YES,YES,NO
ID14235,30,MALE,INNER_CITY,81284.6,,5,NO,YES,NO,YES,NO
ID14236,64,FEMALE,RURAL,68153.64,,2,YES,NO,YES,,YES
ID14237,62,MALE,TOWN,28174.79,YES,0,NO,YES,NO,NO,YES
ID14238,40,FEMALE,SUBURBAN,5203.3,,,YES,NO,NO,YES,NO
ID14239,20,FEMALE,TOWN,20635.62,NO,3,NO,NO,NO,NO,YES
ID14240,41,MALE,INNER_CITY,99876.27,NO,2,YES,NO,NO,YES,NO
ID14241,21,MALE,INNER_CITY,32153.72,NO,,NO,NO,NO,,YES
ID14242,53,FEMALE,SUBURBAN,10352.53,NO,,NO,NO,YES,,YES
ID14243,69,MALE,SUBURBAN,15912.83,NO,,YES,NO,NO,YES,NO
ID14244,46,FEMALE,TOWN,,YES,1,YES,YES,NO,NO,NO
ID14245,72,MALE,TOWN,,YES,,NO,YES,NO,,YES
ID14246,57,FEMALE,TOWN,45823.93,NO,3,YES,NO,YES,,NO
ID14247,72,MALE,INNER_CITY,83062.18,NO,,NO,NO,YES,YES,YES
ID14248,40,FEMALE,INNER_CITY,28590.07,,5,NO,NO,YES,,YES
ID14249,71,MALE,RURAL,22778.48,NO,,YES,NO,YES,,YES
ID14250,52,FEMALE,SUBURBAN,71713.9,YES,0,NO,NO,YES,NO,YES
ID14251,75,MALE,SUBURBAN,99759.5,,3,YES,YES,NO,NO,NO
ID14252,24,FEMALE,SUBURBAN,97137.88,,0,NO,NO,YES,,NO
ID14253,42,FEMALE,TOWN,54052.8,NO,3,YES,YES,YES,,YES
ID14254,38,FEMALE,TOWN,41231.33,,2,YES,NO,YES,,YES
ID14255,63,MALE,RURAL,27381.67,,2,YES,NO,NO,,YES
ID14256,71,FEMALE,RURAL,62341.98,,2,YES,NO,NO,YES,NO
ID14257,18,FEMALE,RURAL,8776.45,YES,5,NO,NO,YES,,YES
ID14258,64,MALE,TOWN,,YES,2,NO,NO,YES,YES,NO
ID14259,68,MALE,TOWN,93744.26,NO,2,NO,YES,YES,,NO
ID14260,69,FEMALE,RURAL,11402.48,YES,,YES,YES,NO,YES,NO
ID14261,21,MALE,RURAL,82680.39,,4,NO,YES,YES,NO,NO
ID14262,41,FEMALE,INNER_CITY,,,3,NO,YES,NO,NO,YES
ID14263,48,MALE,SUBURBAN,53719.6,,0,YES,YES,YES,YES,YES
ID14264,46,MALE,SUBURBAN,48743.83,,0,NO,YES,NO,YES,NO
ID14265,46,FEMALE,TOWN,,NO,2,YES,YES,NO,,YES
ID14266,28,MALE,INNER_CITY,,YES,0,NO,YES,NO,YES,YES
ID14267,54,FEMALE,TOWN,,,0,YES,YES,YES,YES,NO
ID14268,57,MALE,RURAL,52663.46,YES,3,NO,NO,YES,NO,YES
ID14269,21,MALE,RURAL,60502.52,YES,3,NO,YES,NO,NO,YES
ID14270,60,MALE,SUBURBAN,,NO,2,YES,YES,YES,YES,YES
ID14271,41,MALE,INNER_CITY,,NO,2,YES,NO,NO,YES,NO
ID14272,56,FEMALE,TOWN,,,,NO,YES,YES,YES,YES
ID14273,20,MALE,SUBURBAN,76489.98,,0,YES,NO,YES,NO,NO
ID14274,45,MALE,RURAL,,,3,YES,YES,NO,NO,NO
ID14275,60,FEMALE,INNER_CITY,16637.56,NO,,YES,NO,YES,,YES
ID14276,62,FEMALE,TOWN,85671.4,YES,1,NO,YES,NO,,NO
ID14277,64,FEMALE,RURAL,34303.8,NO,,NO,NO,YES,YES,YES
ID14278,44,FEMALE,SUBURBAN,59646.41,NO,,YES,YES,NO,,YES
ID14279,44,FEMALE,SUBURBAN,65282.08,,,NO,NO,YES,NO,NO
ID14280,31,MALE,RURAL,92273.19,,2,YES,NO,NO,NO,YES
ID14281,27,FEMALE,INNER_CITY,59683.56,NO,0,YES,YES,NO,,NO
ID14282,32,FEMALE,INNER_CITY,11762.85,YES,4,YES,NO,YES,YES,NO
ID14283,30,FEMALE,INNER_CITY,40526.99,,2,NO,YES,NO,YES,YES
ID14284,53,MALE,INNER_CITY,,,5,NO,NO,YES,YES,YES
ID14285,63,FEMALE,TOWN,15235.32,YES,0,YES,YES,YES,,YES
ID14286,25,MALE,RURAL,41066.42,,,NO,YES,YES,NO,NO
ID14287,47,MALE,SUBURBAN,,NO,1,YES,YES,YES,NO,NO
ID14288,64,FEMALE,RURAL,97799.18,YES,1,YES,YES,NO,,NO
ID14289,62,FEMALE,TOWN,,NO,3,NO,NO,NO,YES,NO
ID14290,37,MALE,INNER_CITY,26366.63,NO,3,YES,YES,NO,NO,YES
ID14291,65,MALE,INNER_CITY,,YES,1,YES,YES,YES,YES,NO
ID14292,56,FEMALE,INNER_CITY,,NO,3,YES,YES,NO,NO,NO
ID14293,61,FEMALE,RURAL,16606.69,,,YES,YES,NO,YES,NO
ID14294,41,MALE,SUBURBAN,83530.21,,2,YES,YES,YES,YES,YES
ID14295,54,MALE,RURAL,80565.46,NO,2,YES,NO,YES,,YES
ID14296,27,FEMALE,INNER_CITY,26963.58,NO,,YES,YES,YES,NO,YES
ID14297,51,MALE,SUBURBAN,,YES,,NO,NO,YES,,YES
ID14298,57,FEMALE,TOWN,31005.26,NO,3,YES,YES,NO,NO,NO
ID14299,25,MALE,TOWN,64884.25,NO,,YES,YES,NO,YES,NO
ID14300,44,MALE,RURAL,60662.83,NO,0,YES,YES,NO,NO,YES
ID14301,35,MALE,RURAL,57068.43,NO,5,YES,YES,NO,YES,YES
ID14302,67,MALE,INNER_CITY,,NO,,YES,YES,NO,NO,NO
ID14303,33,FEMALE,INNER_CITY,58477.69,,1,NO,YES,YES,YES,YES
ID14304,35,MALE,TOWN,,,1,YES,YES,YES,YES,YES
ID14305,32,FEMALE,INNER_CITY,21524.4,,,YES,YES,YES,NO,NO
ID14306,70,MALE,TOWN,67015.05,YES,2,YES,YES,YES,NO,YES
ID14307,50,MALE,TOWN,91014.05,,0,NO,NO,YES,,YES
ID14308,27,FEMALE,RURAL,60006.4,NO,3,NO,YES,NO,,NO
ID14309,52,MALE,SUBURBAN,77787.22,NO,,NO,YES,NO,,NO
ID14310,63,MALE,RURAL,23313.7,YES,5,NO,YES,YES,,NO
ID14311,41,MALE,RURAL,21632.52,YES,2,YES,NO,NO,NO,YES
ID14312,58,FEMALE,RURAL,40346.1,,,NO,YES,NO,YES,YES
ID14313,50,FEMALE,TOWN,64146.91,YES,1,YES,YES,NO,,NO
ID14314,31,MALE,INNER_CITY,,YES,,YES,NO,YES,YES,YES
ID14315,63,FEMALE,SUBURBAN,31140.52,YES,,NO,NO,YES,,YES
ID14316,19,MALE,TOWN,,YES,,YES,NO,YES,NO,NO
ID14317,41,FEMALE,INNER_CITY,,NO,3,NO,NO,NO,,YES
ID14318,33,FEMALE,RURAL,21804.19,NO,5,NO,YES,YES,YES,YES
ID14319,20,FEMALE,INNER_CITY,72365.6,NO,0,NO,YES,NO,NO,NO
ID14320,59,FEMALE,TOWN,,,,YES,YES,YES,,YES
ID14321,21,MALE,INNER_CITY,84091.31,YES,1,YES,NO,NO,YES,NO
ID14322,49,MALE,RURAL,90733.09,,0,YES,YES,NO,NO,YES
ID14323,73,FEMALE,SUBURBAN,90288.08,NO,4,NO,YES,NO,YES,NO
ID14324,36,MALE,SUBURBAN,47362.79,YES,1,NO,NO,YES,NO,NO
ID14325,41,FEMALE,SUBURBAN,85066.65,NO,5,NO,NO,YES,,YES
ID14326,29,MALE,TOWN,,,5,YES,YES,NO,,NO
ID14327,27,MALE,INNER_CITY,86087.7,,2,NO,YES,NO,YES,NO
ID14328,25,FEMALE,TOWN,97248.07,,,YES,NO,YES,YES,YES
ID14329,30,FEMALE,SUBURBAN,48419.95,,5,YES,NO,NO,NO,YES
ID14330,56,MALE,TOWN,22369.66,NO,2,YES,YES,YES,NO,NO
ID14331,59,FEMALE,SUBURBAN,5699.72,,4,YES,NO,YES,,YES
ID14332,67,MALE,SUBURBAN,,YES,,NO,YES,NO,,NO
ID14333,44,MALE,INNER_CITY,39062.38,,4,YES,NO,NO,NO,YES
ID14334,24,FEMALE,TOWN,87475.13,NO,,YES,YES,YES,NO,YES
ID14335,27,MALE,INNER_CITY,29683.37,,4,NO,YES,YES,,NO
ID14336,40,FEMALE,INNER_CITY,40571.76,NO,3,NO,YES,YES,,YES
ID14337,45,FEMALE,SUBURBAN,68253.27,YES,4,NO,NO,NO,YES,NO
ID14338,34,MALE,SUBURBAN,28092.82,,0,NO,NO,NO,NO,NO
ID14339,54,FEMALE,TOWN,94143.86,,,NO,NO,YES,YES,NO
ID14340,26,MALE,INNER_CITY,75796.51,YES,2,NO,NO,NO,,NO
ID14341,22,MALE,RURAL,59008.49,YES,2,YES,NO,YES,YES,NO
ID14342,33,FEMALE,TOWN,,,2,NO,NO,YES,YES,NO
ID14343,37,FEMALE,SUBURBAN,39955.88,YES,5,NO,YES,NO,YES,YES
ID14344,38,FEMALE,TOWN,69209.69,,0,YES,NO,NO,,NO
ID14345,24,MALE,INNER_CITY,40237.47,YES,2,NO,NO,NO,,YES
ID14346,55,MALE,SUBURBAN,65208.1,YES,,YES,YES,YES,YES,NO
ID14347,70,FEMALE,SUBURBAN,59198.37,,1,YES,NO,YES,YES,YES
ID14348,62,MALE,SUBURBAN,8169.76,,,YES,YES,NO,YES,NO
ID14349,68,FEMALE,TOWN,37595.63,NO,3,YES,YES,YES,YES,NO
ID14350,60,FEMALE,RURAL,80574.45,,,YES,NO,YES,,YES
ID14351,37,MALE,TOWN,44875.0,NO,,NO,NO,NO,NO,YES
ID14352,62,FEMALE,SUBURBAN,74119.22,YES,0,NO,NO,NO,NO,NO
ID14353,18,MALE,TOWN,32567.53,NO,,NO,NO,YES,,YES
ID14354,49,FEMALE,SUBURBAN,,NO,0,YES,YES,YES,NO,YES
ID14355,48,FEMALE,TOWN,,,3,NO,YES,NO,NO,NO
ID14356,36,MALE,RURAL,33923.06,NO,4,NO,YES,YES,NO,YES
ID14357,48,FEMALE,TOWN,22676.64,NO,,NO,NO,YES,,YES
ID14358,43,MALE,SUBURBAN,36945.77,YES,4,NO,NO,NO,NO,NO
ID14359,61,MALE,INNER_CITY,42033.22,YES,4,YES,NO,NO,YES,YES
ID14360,65,FEMALE,INNER_CITY,69657.02,YES,1,NO,NO,NO,YES,NO
ID14361,49,FEMALE,TOWN,52990.73,YES,,NO,YES,NO,,NO
ID14362,32,FEMALE,RURAL,81601.53,YES,0,NO,NO,NO,,YES
ID14363,33,MALE,TOWN,84193.66,YES,,NO,NO,YES,,NO
ID14364,20,MALE,INNER_CITY,84786.75,NO,,YES,NO,YES,YES,YES
ID14365,66,FEMALE,SUBURBAN,88731.14,YES,3,YES,YES,YES,,NO
ID14366,63,FEMALE,SUBURBAN,9816.54,NO,,YES,NO,YES,,YES
ID14367,34,FEMALE,RURAL,61674.77,NO,0,YES,NO,NO,YES,YES
ID14368,33,FEMALE,INNER_CITY,72993.38,NO,3,NO,NO,NO,,NO
ID14369,67,MALE,TOWN,10831.34,,,YES,YES,NO,YES,YES
ID14370,69,FEMALE,TOWN,93497.01,NO,,YES,NO,YES,YES,NO
ID14371,38,MALE,INNER_CITY,87493.26,NO,2,YES,NO,YES,NO,YES
ID14372,23,MALE,RURAL,29068.08,YES,,NO,YES,NO,,NO
ID14373,35,FEMALE,INNER_CITY,62111.92,YES,,YES,NO,NO,NO,NO
ID14374,46,MALE,TOWN,22114.69,,5,YES,YES,NO,NO,YES
ID14375,52,MALE,RURAL,36592.4,NO,4,YES,YES,NO,YES,NO
ID14376,35,FEMALE,SUBURBAN,89011.18,NO,,NO,YES,YES,YES,NO
ID14377,59,MALE,INNER_CITY,40271.17,NO,5,YES,NO,NO,,NO
ID14378,73,FEMALE,SUBURBAN,36080.31,NO,0,NO,YES,YES,NO,NO
ID14379,28,MALE,TOWN,16348.76,YES,5,YES,NO,YES,,YES
ID14380,32,FEMALE,TOWN,99572.34,,1,YES,NO,YES,NO,YES
ID14381,70,FEMALE,SUBURBAN,,YES,1,NO,NO,NO,,NO
ID14382,42,FEMALE,RURAL,40796.98,NO,1,NO,YES,YES,NO,NO
ID14383,25,MALE,RURAL,,YES,0,NO,NO,YES,,NO
ID14384,58,MALE,RURAL,,YES,,NO,NO,YES,YES,YES
ID14385,73,FEMALE,TOWN,93369.95,,5,YES,YES,NO,YES,NO
ID14386,24,FEMALE,SUBURBAN,41517.55,YES,,YES,YES,YES,YES,NO
ID14387,51,FEMALE,RURAL,98586.33,YES,0,NO,YES,YES,YES,YES
ID14388,69,FEMALE,SUBURBAN,13818.03,NO,,NO,NO,NO,,YES
ID14389,49,MALE,INNER_CITY,47966.14,,,NO,NO,NO,YES,YES
ID14390,35,MALE,SUBURBAN,55924.98,YES,3,NO,NO,NO,,YES
ID14391,50,MALE,SUBURBAN,9045.51,YES,,NO,NO,YES,,YES
ID14392,62,MALE,TOWN,62401.48,,4,NO,NO,NO,NO,NO
ID14393,29,FEMALE,INNER_CITY,39962.16,,1,NO,NO,NO,,YES
ID14394,26,FEMALE,RURAL,5709.91,NO,,NO,NO,NO,,NO
ID14395,33,FEMALE,INNER_CITY,73893.43,YES,,NO,YES,NO,NO,NO
ID14396,53,FEMALE,TOWN,,,,NO,NO,YES,YES,NO
ID14397,35,FEMALE,RURAL,5614.3,YES,,YES,NO,YES,NO,NO
ID14398,75,FEMALE,SUBURBAN,,,5,NO,YES,YES,,NO
ID14399,22,FEMALE,SUBURBAN,14351.81,YES,5,NO,NO,NO,,YES
ID14400,22,MALE,RURAL,,NO,0,YES,YES,NO,,YES
ID14401,70,MALE,TOWN,38328.27,,,YES,NO,NO,YES,NO
ID14402,45,MALE,SUBURBAN,78540.45,YES,1,YES,YES,NO,,YES
ID14403,47,FEMALE,SUBURBAN,72236.06,NO,4,YES,YES,YES,YES,YES
ID14404,43,FEMALE,INNER_CITY,13961.83,,0,YES,NO,NO,NO,YES
ID14405,68,FEMALE,INNER_CITY,73069.69,YES,,YES,NO,YES,,YES
ID14406,23,MALE,SUBURBAN,70736.58,YES,0,NO,YES,NO,,YES
ID14407,34,MALE,TOWN,86662.0,,1,YES,YES,NO,YES,NO
ID14408,59,FEMALE,INNER_CITY,60526.29,YES,5,YES,NO,YES,,YES
ID14409,29,FEMALE,TOWN,,NO,1,YES,YES,YES,NO,NO
ID14410,45,MALE,INNER_CITY,83617.84,NO,1,YES,YES,NO,NO,NO
ID14411,41,FEMALE,TOWN,34267.7,YES,,NO,NO,YES,NO,YES
ID14412,27,MALE,INNER_CITY,7975.62,,4,YES,YES,YES,NO,YES
ID14413,37,FEMALE,RURAL,50719.89,,3,YES,YES,YES,,YES
ID14414,29,FEMALE,RURAL,73864.04,,,YES,YES,YES,NO,YES
ID14415,74,MALE,RURAL,25549.71,YES,1,NO,NO,NO,,YES
ID14416,66,FEMALE,SUBURBAN,30111.89,,,NO,YES,NO,NO,NO
ID14417,35,MALE,RURAL,7612.84,,,YES,YES,YES,YES,YES
ID14418,28,FEMALE,TOWN,63868.62,YES,4,YES,YES,NO,,NO
ID14419,61,FEMALE,TOWN,9106.9,YES,,NO,YES,NO,,NO
ID14420,23,FEMALE,TOWN,45376.16,YES,,YES,YES,NO,NO,YES
ID14421,22,FEMALE,INNER_CITY,26266.51,YES,4,YES,NO,NO,YES,NO
ID14422,29,MALE,RURAL,7836.0,,4,NO,NO,YES,,YES
ID14423,28,MALE,TOWN,41710.25,,0,NO,YES,YES,NO,NO
ID14424,57,FEMALE,TOWN,94912.2,,3,YES,NO,YES,NO,YES
ID14425,46,MALE,RURAL,53585.59,NO,0,YES,YES,YES,NO,NO
ID14426,49,MALE,INNER_CITY,29233.11,YES,0,YES,NO,NO,NO,YES
ID14427,59,FEMALE,INNER_CITY,82029.55,YES,4,NO,NO,NO,NO,YES
ID14428,55,FEMALE,RURAL,43254.39,,,YES,YES,YES,,NO
ID14429,63,FEMALE,SUBURBAN,13006.14,NO,3,NO,YES,YES,YES,YES
ID14430,28,MALE,RURAL,64011.34,YES,,YES,NO,NO,YES,NO
ID14431,34,MALE,RURAL,26460.13,NO,0,NO,YES,NO,,NO
ID14432,67,FEMALE,TOWN,71537.18,NO,,YES,NO,YES,,YES
ID14433,47,FEMALE,TOWN,,,3,NO,NO,YES,YES,YES
ID14434,75,FEMALE,SUBURBAN,40078.91,YES,4,YES,YES,NO,YES,YES
ID14435,50,MALE,INNER_CITY,72405.55,NO,,NO,YES,YES,YES,YES
ID14436,20,FEMALE,INNER_CITY,16259.5,,4,YES,YES,YES,YES,NO
ID14437,27,FEMALE,TOWN,30323.79,NO,1,YES,NO,YES,,NO
ID14438,21,FEMALE,RURAL,,YES,,YES,YES,YES,YES,NO
ID14439,75,FEMALE,TOWN,69966.19,NO,1,NO,NO,YES,YES,NO
ID14440,19,MALE,RURAL,18995.63,,4,YES,NO,YES,,YES
ID14441,23,MALE,INNER_CITY,33826.81,YES,1,NO,YES,NO,YES,YES
ID14442,52,FEMALE,SUBURBAN,50762.06,,1,NO,YES,NO,YES,YES
ID14443,61,MALE,RURAL,83479.66,,,NO,YES,YES,NO,YES
ID14444,66,FEMALE,RURAL,26939.95,YES,3,NO,NO,NO,,NO
ID14445,33,MALE,TOWN,26401.81,YES,3,NO,NO,NO,,YES
ID14446,44,MALE,TOWN,91264.88,NO,1,YES,NO,YES,NO,YES
ID14447,50,MALE,TOWN,94430.28,YES,4,NO,NO,NO,NO,NO
ID14448,41,FEMALE,TOWN,25946.38,YES,4,NO,NO,NO,NO,NO
ID14449,39,MALE,RURAL,33404.44,YES,,NO,YES,YES,NO,NO
ID14450,37,FEMALE,INNER_CITY,27747.7,,2,YES,NO,NO,NO,YES
ID14451,28,FEMALE,TOWN,75658.24,,3,YES,NO,YES,,YES
ID14452,62,MALE,TOWN,63125.25,YES,2,YES,NO,NO,NO,YES
ID14453,51,FEMALE,SUBURBAN,97529.97,,4,NO,YES,YES,YES,NO
ID14454,49,MALE,SUBURBAN,,YES,0,NO,YES,YES,NO,NO
ID14455,69,FEMALE,SUBURBAN,,,,NO,NO,NO,,NO
ID14456,43,FEMALE,TOWN,47715.31,NO,0,NO,YES,NO,YES,YES
ID14457,26,FEMALE,TOWN,17174.65,NO,5,YES,YES,NO,YES,YES
ID14458,27,MALE,RURAL,,,2,YES,YES,YES,,NO
ID14459,32,FEMALE,RURAL,52080.49,,3,YES,YES,NO,,YES
ID14460,54,MALE,INNER_CITY,22308.31,NO,5,YES,YES,YES,YES,NO
ID14461,73,MALE,TOWN,40210.02,,,YES,NO,NO,NO,NO
ID14462,53,MALE,TOWN,72735.13,,,NO,NO,NO,,YES
ID14463,29,MALE,RURAL,18457.42,NO,,NO,NO,YES,YES,NO
ID14464,54,FEMALE,INNER_CITY,65384.55,,5,YES,YES,NO,NO,NO
ID14465,65,FEMALE,RURAL,51029.22,NO,0,NO,YES,NO,,YES
ID14466,46,MALE,SUBURBAN,13198.88,,2,YES,NO,NO,YES,YES
ID14467,36,FEMALE,SUBURBAN,91346.75,,5,YES,NO,NO,YES,YES
ID14468,44,MALE,TOWN,91283.36,,1,NO,YES,NO,,YES
ID14469,49,MALE,SUBURBAN,69694.32,NO,5,YES,NO,NO,YES,NO
ID14470,60,MALE,SUBURBAN,21704.94,YES,5,YES,NO,YES,,YES
ID14471,46,FEMALE,INNER_CITY,20949.72,,0,NO,YES,YES,,NO
ID14472,24,MALE,SUBURBAN,,YES,1,NO,NO,YES,YES,YES
ID14473,52,FEMALE,SUBURBAN,,,3,NO,YES,YES,,YES
ID14474,37,FEMALE,INNER_CITY,87308.66,YES,3,YES,YES,YES,,NO
ID14475,47,FEMALE,INNER_CITY,27551.2,NO,5,YES,NO,YES,,YES
ID14476,55,FEMALE,INNER_CITY,,,2,YES,NO,YES,NO,YES
ID14477,49,MALE,RURAL,,NO,5,YES,NO,YES,,NO
ID14478,48,FEMALE,RURAL,,YES,0,NO,YES,NO,NO,NO
ID14479,66,FEMALE,TOWN,66337.94,NO,2,NO,YES,YES,NO,YES
ID14480,45,MALE,TOWN,65452.39,YES,1,NO,NO,YES,YES,YES
ID14481,57,FEMALE,RURAL,46544.13,,3,NO,YES,NO,NO,YES
ID14482,65,FEMALE,SUBURBAN,25855.49,NO,1,YES,YES,NO,NO,NO
ID14483,65,MALE,RURAL,65528.64,,1,NO,YES,NO,NO,YES
ID14484,65,MALE,RURAL,90038.11,YES,2,NO,YES,NO,NO,NO
ID14485,33,MALE,SUBURBAN,61024.5,YES,3,NO,NO,YES,,YES
ID14486,33,MALE,RURAL,39550.48,NO,,NO,YES,YES,YES,YES
ID14487,49,MALE,RURAL,32679.52,YES,1,YES,YES,NO,,NO
ID14488,23,MALE,RURAL,96889.53,,,NO,YES,NO,YES,NO
ID14489,18,MALE,TOWN,27393.38,NO,,YES,YES,NO,YES,NO
ID14490,61,MALE,RURAL,10603.27,NO,2,NO,NO,YES,,YES
ID14491,33,FEMALE,INNER_CITY,77838.02,YES,3,YES,YES,YES,YES,NO
ID14492,51,FEMALE,TOWN,77427.14,NO,1,YES,YES,YES,NO,NO
ID14493,67,FEMALE,SUBURBAN,37368.34,YES,3,NO,NO,YES,NO,NO
ID14494,56,FEMALE,INNER_CITY,43895.0,YES,1,NO,NO,NO,NO,YES
ID14495,69,FEMALE,RURAL,89653.29,YES,5,YES,NO,YES,,YES
ID14496,18,FEMALE,RURAL,90661.02,YES,0,YES,YES,NO,YES,NO
ID14497,48,FEMALE,SUBURBAN,19019.22,YES,,NO,YES,NO,,YES
ID14498,28,FEMALE,TOWN,59512.45,YES,4,YES,NO,YES,YES,NO
ID14499,45,MALE,TOWN,96521.8,,,YES,YES,YES,YES,NO
ID14500,22,FEMALE,INNER_CITY,63470.08,YES,2,YES,NO,YES,NO,NO
ID14501,35,MALE,TOWN,,NO,1,NO,NO,NO,YES,YES
ID14502,40,MALE,RURAL,40101.94,NO,,YES,NO,NO,YES,NO
ID14503,63,MALE,RURAL,48275.22,,0,NO,NO,YES,NO,NO
ID14504,32,MALE,INNER_CITY,23012.76,,3,YES,YES,YES,NO,NO
ID14505,39,MALE,RURAL,77444.62,YES,4,NO,YES,NO,NO,NO
ID14506,35,FEMALE,TOWN,70890.71,NO,5,NO,YES,YES,NO,YES
ID14507,35,MALE,SUBURBAN,62249.74,YES,5,YES,NO,NO,YES,YES
ID14508,23,MALE,INNER_CITY,49972.59,YES,,YES,YES,NO,YES,NO
ID14509,49,FEMALE,INNER_CITY,40164.72,NO,3,YES,NO,NO,YES,NO
ID14510,48,FEMALE,SUBURBAN,47988.72,NO,,YES,YES,YES,NO,YES
ID14511,60,FEMALE,RURAL,,YES,,NO,NO,YES,,YES
ID14512,37,MALE,INNER_CITY,15981.32,NO,,YES,NO,NO,NO,YES
ID14513,66,FEMALE,SUBURBAN,58847.47,YES,5,YES,YES,NO,,NO
ID14514,75,MALE,INNER_CITY,66802.06,YES,,YES,NO,NO,,NO
ID14515,21,FEMALE,TOWN,76725.75,NO,4,NO,NO,YES,,NO
ID14516,41,FEMALE,TOWN,51421.33,NO,1,YES,YES,NO,,NO
ID14517,73,MALE,RURAL,62086.54,NO,,YES,YES,NO,NO,YES
